longitude,latitude,total_rooms,total_bedrooms,population,households,median_house_value,median_income_log,ocean_ordinal,age_ordinal,rooms_per_household,bedrooms_per_room,population_per_household,income_per_person
-121.62,36.71,4195.0,706.0,2200.0,647.0,177800.0,1.676180253375897,1,1,6.48,0.1683,3.4,1.278
-121.48,38.61,1511.0,315.0,1062.0,304.0,89400.0,1.2071078848214085,0,0,4.97,0.2085,3.49,0.6716
-122.44,37.78,1181.0,310.0,901.0,281.0,237500.0,0.9109163155367,3,2,4.2,0.2625,3.21,0.4631
-117.13,32.7,786.0,230.0,917.0,231.0,75600.0,1.0560526742493137,2,2,3.4,0.2926,3.97,0.4723
-123.23,39.13,1176.0,211.0,529.0,217.0,144000.0,1.5883776947024517,1,1,5.42,0.1794,2.44,1.5966
-118.82,34.15,655.0,110.0,222.0,109.0,337500.0,2.1807337931617083,2,0,6.01,0.1679,2.04,3.8494
-121.94,37.34,3377.0,853.0,1674.0,792.0,229300.0,1.4868860238525856,1,1,4.26,0.2526,2.11,1.6224
-118.44,34.2,1717.0,478.0,1628.0,495.0,225600.0,1.258375758705228,1,1,3.47,0.2784,3.29,0.7659
-121.32,38.7,3592.0,642.0,1740.0,629.0,126000.0,1.4037167068117595,0,0,5.71,0.1787,2.77,1.1084
-117.62,34.03,3942.0,661.0,2240.0,621.0,176000.0,1.7632056618099938,0,0,6.35,0.1677,3.61,1.3383
-117.24,33.22,1962.0,334.0,1173.0,349.0,162500.0,1.635417501393048,1,1,5.62,0.1702,3.36,1.2296
-117.67,34.1,1263.0,248.0,601.0,219.0,174000.0,1.5841201044498106,0,1,5.77,0.1964,2.74,1.4142
-118.33,34.21,3190.0,489.0,1362.0,480.0,402900.0,2.0770637168938717,1,1,6.65,0.1533,2.84,2.4581
-122.04,37.35,1582.0,264.0,696.0,270.0,370100.0,1.8988185415214627,1,1,5.86,0.1669,2.58,2.2008
-118.1,33.94,1947.0,284.0,841.0,277.0,453600.0,1.9714943501252427,1,1,7.03,0.1459,3.04,2.0334
-118.01,33.85,2064.0,447.0,1265.0,400.0,209300.0,1.5864558360421763,1,1,5.16,0.2166,3.16,1.2299
-118.08,34.12,2921.0,641.0,1541.0,562.0,264100.0,1.5438748666503403,1,1,5.2,0.2194,2.74,1.3441
-122.22,37.79,3424.0,690.0,2273.0,685.0,164700.0,1.590214317466341,3,2,5.0,0.2015,3.32,1.1761
-120.47,34.65,2193.0,430.0,1074.0,377.0,130200.0,1.2039628042759356,2,1,5.82,0.1961,2.85,0.8187
-117.24,32.79,1741.0,602.0,508.0,283.0,193800.0,1.4498558426096353,2,0,6.15,0.3458,1.8,1.8125
-118.26,34.02,1551.0,501.0,2173.0,474.0,117700.0,1.1526900361987737,1,2,3.27,0.323,4.58,0.4731
-122.03,37.37,1269.0,290.0,556.0,266.0,325000.0,1.5712166996139025,1,1,4.77,0.2285,2.09,1.8242
-118.46,34.03,1965.0,631.0,1042.0,596.0,327300.0,1.3217558399823195,1,1,3.3,0.3211,1.75,1.5714
-121.43,38.56,1105.0,227.0,443.0,210.0,131700.0,1.4309569710260803,0,2,5.26,0.2054,2.11,1.5084
-121.29,38.03,4356.0,881.0,1629.0,818.0,91100.0,1.1839333489882093,0,0,5.33,0.2022,1.99,1.1393
-122.35,37.96,1428.0,335.0,1272.0,319.0,93900.0,1.2658484080440036,3,1,4.48,0.2346,3.99,0.6381
-117.74,34.1,2742.0,488.0,2477.0,532.0,121900.0,1.5056761181399712,0,1,5.15,0.178,4.66,0.7526
-117.66,34.14,1692.0,253.0,857.0,251.0,310500.0,2.072139949818314,0,0,6.74,0.1495,3.41,2.0357
-117.17,32.69,2802.0,802.0,1159.0,597.0,334600.0,1.7559768390882828,2,1,4.69,0.2862,1.94,2.4686
-121.48,38.58,1823.0,566.0,761.0,503.0,137500.0,0.8087055211942177,0,2,3.62,0.3105,1.51,0.8245
-118.73,36.01,3263.0,651.0,1910.0,594.0,128900.0,1.3507449006639345,0,0,5.49,0.1995,3.22,0.8883
-122.92,39.08,341.0,64.0,146.0,57.0,166300.0,1.6094379124341003,0,1,5.98,0.1877,2.56,1.5625
-118.12,34.16,2218.0,437.0,1211.0,422.0,241900.0,1.795701688460679,1,2,5.26,0.197,2.87,1.7504
-117.93,33.86,1216.0,225.0,893.0,228.0,184000.0,1.6151813870611662,1,1,5.33,0.185,3.92,1.0278
-121.87,36.61,1616.0,400.0,688.0,384.0,278800.0,1.6507525855683132,1,1,4.21,0.2475,1.79,2.3525
-118.28,34.11,2036.0,348.0,775.0,332.0,397500.0,1.858202425776769,1,2,6.13,0.1709,2.33,2.3228
-124.15,40.59,1186.0,238.0,539.0,212.0,79600.0,1.1294001088204275,2,2,5.59,0.2007,2.54,0.8243
-118.33,33.87,743.0,128.0,385.0,137.0,278100.0,2.013448630095693,1,1,5.42,0.1723,2.81,2.3093
-118.04,34.07,2451.0,649.0,2536.0,648.0,173100.0,1.1968877646027059,1,2,3.78,0.2648,3.91,0.5907
-118.29,33.85,1391.0,420.0,1378.0,377.0,222200.0,1.066398966303458,1,0,3.69,0.3019,3.66,0.5205
-121.43,37.75,1912.0,451.0,1065.0,388.0,125000.0,1.1449868391780096,0,1,4.93,0.2359,2.74,0.7819
-118.45,34.01,1328.0,250.0,626.0,228.0,440100.0,1.9266690783424316,1,2,5.82,0.1883,2.75,2.1333
-121.88,37.32,2213.0,564.0,1920.0,514.0,164200.0,1.4540931866843259,1,2,4.31,0.2549,3.74,0.8772
-121.41,38.53,2061.0,371.0,1110.0,342.0,79000.0,1.433750302276186,0,1,6.03,0.18,3.25,0.9829
-121.81,37.24,3250.0,610.0,1978.0,568.0,234400.0,1.7047480922384253,1,1,5.72,0.1877,3.48,1.2931
-121.51,38.5,4719.0,745.0,1857.0,739.0,180200.0,1.7979237641958996,0,1,6.39,0.1579,2.51,2.0068
-121.86,37.66,3634.0,664.0,1699.0,640.0,293200.0,1.6408784382684194,0,1,5.68,0.1827,2.65,1.5697
-121.83,37.4,1145.0,150.0,492.0,160.0,348300.0,1.9044927392152944,1,1,7.16,0.131,3.08,1.8558
-118.21,33.99,47.0,16.0,51.0,23.0,112500.0,1.439550727420322,1,2,2.04,0.3404,2.22,1.4499
-122.01,37.97,3012.0,527.0,1288.0,512.0,211500.0,1.5357698435087637,3,1,5.88,0.175,2.52,1.4464
-122.42,37.74,1916.0,432.0,889.0,424.0,279900.0,1.61722749470893,3,2,4.52,0.2255,2.1,1.9234
-118.01,34.1,2120.0,412.0,1375.0,405.0,166300.0,1.4953505393963313,0,1,5.23,0.1943,3.4,1.0179
-119.81,34.44,3172.0,588.0,1467.0,559.0,288900.0,1.7370568609570196,2,1,5.67,0.1854,2.62,1.7865
-118.18,33.92,749.0,185.0,708.0,196.0,136900.0,1.2407771388479842,1,1,3.82,0.247,3.61,0.681
-117.93,33.78,4380.0,820.0,2187.0,835.0,182300.0,1.5896024845999888,1,1,5.25,0.1872,2.62,1.4892
-118.18,34.08,1318.0,311.0,1164.0,289.0,135500.0,1.3847681971238441,1,1,4.56,0.236,4.03,0.7429
-117.98,33.72,2826.0,547.0,1738.0,546.0,240400.0,1.9529425068194448,1,1,5.18,0.1936,3.18,1.9023
-117.98,33.7,1989.0,411.0,1401.0,453.0,160500.0,1.640994717338318,1,0,4.39,0.2066,3.09,1.3464
-122.16,38.9,1221.0,236.0,488.0,199.0,92700.0,1.5597013005242713,0,1,6.14,0.1933,2.45,1.5336
-118.36,34.06,2810.0,670.0,1109.0,624.0,355000.0,1.4469189829363254,1,2,4.5,0.2384,1.78,1.8258
-117.27,32.85,2105.0,444.0,780.0,406.0,488900.0,1.199573139981249,2,1,5.18,0.2109,1.92,1.2077
-117.95,33.83,1107.0,207.0,641.0,210.0,216700.0,1.8016932982949043,1,1,5.27,0.187,3.05,1.659
-122.2,37.48,733.0,155.0,652.0,140.0,233600.0,1.8189530169121846,3,2,5.24,0.2115,4.66,1.1085
-117.46,33.95,1565.0,296.0,1142.0,328.0,99600.0,1.5471156003567088,0,1,4.77,0.1891,3.48,1.0626
-122.0,37.96,3364.0,666.0,1980.0,678.0,179000.0,1.547562508716013,0,1,4.96,0.198,2.92,1.2671
-121.23,37.96,2204.0,473.0,1277.0,435.0,59200.0,0.937621602575984,0,2,5.07,0.2146,2.94,0.5285
-117.94,33.78,2880.0,745.0,1806.0,722.0,171100.0,1.5697819045538146,1,0,3.99,0.2587,2.5,1.5222
-118.35,33.93,1050.0,252.0,918.0,236.0,146900.0,1.0059120333791893,1,1,4.45,0.24,3.89,0.4459
-122.4,37.76,1495.0,311.0,506.0,275.0,320000.0,1.6933193964148026,3,2,5.44,0.208,1.84,2.4117
-117.31,34.04,2785.0,577.0,1310.0,536.0,149500.0,1.4793292270870801,0,0,5.2,0.2072,2.44,1.3893
-117.68,34.05,1859.0,463.0,1070.0,374.0,187500.0,1.2639854742321068,0,1,4.97,0.2491,2.86,0.8879
-115.56,32.78,2856.0,555.0,1627.0,522.0,76200.0,1.4370587656698648,0,1,5.47,0.1943,3.12,1.0283
-117.12,32.96,2869.0,405.0,1526.0,402.0,238300.0,1.9484070292539004,1,0,7.14,0.1412,3.8,1.5836
-117.12,32.57,1450.0,256.0,930.0,286.0,133300.0,1.3006002979095281,2,1,5.07,0.1766,3.25,0.822
-122.16,39.78,1288.0,221.0,562.0,203.0,69600.0,1.2014696741078175,0,1,6.34,0.1716,2.77,0.8394
-115.49,32.87,541.0,104.0,457.0,106.0,102800.0,1.472082073070073,0,1,5.1,0.1922,4.31,0.7792
-117.34,34.13,1494.0,286.0,991.0,280.0,70600.0,1.1394342831883648,0,1,5.34,0.1914,3.54,0.6003
-118.04,33.75,3757.0,650.0,1291.0,614.0,235600.0,1.8245654209532325,1,0,6.12,0.173,2.1,2.4762
-118.37,34.04,1197.0,231.0,671.0,219.0,278500.0,1.5738107347909494,1,2,5.47,0.193,3.06,1.25
-118.04,33.95,1976.0,368.0,1236.0,355.0,174000.0,1.7254415881904066,1,2,5.57,0.1862,3.48,1.3261
-117.73,35.73,2916.0,594.0,1870.0,432.0,55000.0,1.5314763709643886,0,1,6.75,0.2037,4.33,0.8372
-118.37,34.06,843.0,160.0,333.0,151.0,446000.0,1.7082329222497619,1,2,5.58,0.1898,2.21,2.0449
-120.67,36.72,819.0,198.0,996.0,198.0,112500.0,1.252762968495368,0,0,4.14,0.2418,5.03,0.497
-121.56,39.27,2332.0,395.0,1041.0,344.0,116800.0,1.5502185527741292,0,1,6.78,0.1694,3.03,1.2252
-117.89,33.77,2577.0,445.0,1849.0,470.0,194800.0,1.699863454523518,1,1,5.48,0.1727,3.93,1.1382
-121.48,38.57,1145.0,324.0,596.0,288.0,114300.0,1.0224509277025458,0,2,3.98,0.283,2.07,0.8599
-121.96,37.39,1032.0,229.0,658.0,238.0,219300.0,1.7058747300708854,1,1,4.34,0.2219,2.76,1.6327
-117.09,32.68,1792.0,449.0,1650.0,396.0,100000.0,1.1694124149747136,2,1,4.53,0.2506,4.17,0.5324
-117.66,34.09,1151.0,200.0,593.0,188.0,166300.0,1.540452183778782,0,1,6.12,0.1738,3.15,1.164
-118.29,33.91,1501.0,446.0,1028.0,418.0,177500.0,1.195224650568226,1,1,3.59,0.2971,2.46,0.9367
-117.95,34.03,804.0,159.0,727.0,179.0,145700.0,1.3180422866036663,1,1,4.49,0.1978,4.06,0.6739
-120.85,37.75,28.0,4.0,9.0,5.0,85000.0,0.965080896043587,0,1,5.6,0.1429,1.8,0.9028
-118.65,34.27,1724.0,265.0,934.0,306.0,229200.0,1.9570337658795376,1,1,5.63,0.1537,3.05,1.9929
-117.62,34.11,2561.0,414.0,1204.0,435.0,192800.0,1.6981262159295383,0,1,5.89,0.1617,2.77,1.6114
-118.07,33.99,1625.0,302.0,1134.0,288.0,164900.0,1.7155081761611668,1,1,5.64,0.1858,3.94,1.1572
-116.44,34.16,1867.0,361.0,758.0,321.0,98100.0,1.3591543811676512,0,1,5.82,0.1934,2.36,1.2258
-117.71,34.08,2744.0,494.0,1411.0,465.0,154200.0,1.6608721968820852,0,1,5.9,0.18,3.03,1.4072
-122.48,37.75,2074.0,401.0,1136.0,409.0,331000.0,1.7527240722360065,3,2,5.07,0.1933,2.78,1.7159
-118.02,33.95,1681.0,329.0,964.0,311.0,181200.0,1.6308079381702927,1,2,5.41,0.1957,3.1,1.3252
-122.68,38.4,2826.0,627.0,1767.0,628.0,141400.0,1.4121326586260052,1,1,4.5,0.2219,2.81,1.1049
-118.08,33.93,859.0,164.0,673.0,172.0,158200.0,1.5506004427096058,1,2,4.99,0.1909,3.91,0.9499
-118.27,34.13,1375.0,359.0,1512.0,418.0,208900.0,1.1336898152808057,1,2,3.29,0.2611,3.62,0.5821
-117.32,34.07,971.0,245.0,592.0,207.0,84000.0,1.135426261790826,0,1,4.69,0.2523,2.86,0.7386
-122.11,37.98,4371.0,679.0,1790.0,660.0,297300.0,1.9650122509287997,3,0,6.62,0.1553,2.71,2.2638
-121.28,38.63,120.0,16.0,30.0,14.0,350000.0,2.4182681474547887,0,2,8.57,0.1333,2.14,4.7787
-122.3,37.97,4030.0,772.0,1777.0,718.0,184000.0,1.534563492788372,3,1,5.61,0.1916,2.47,1.4734
-121.85,37.41,2156.0,435.0,1400.0,393.0,199100.0,1.888523137660363,1,0,5.49,0.2018,3.56,1.5757
-122.24,37.47,1183.0,203.0,455.0,171.0,314100.0,1.8094520287589733,2,2,6.92,0.1716,2.66,1.92
-117.69,34.08,4255.0,773.0,2129.0,730.0,142500.0,1.7081060842308018,0,1,5.83,0.1817,2.92,1.5474
-117.21,34.11,1757.0,304.0,905.0,281.0,90900.0,1.483942714355893,0,1,6.25,0.173,3.22,1.0591
-118.63,34.21,3952.0,647.0,1762.0,588.0,244800.0,1.8826508094161223,1,1,6.72,0.1637,3.0,1.857
-121.46,38.56,1878.0,393.0,722.0,381.0,122800.0,1.4666754730667029,0,2,4.93,0.2093,1.9,1.7552
-122.75,38.46,4323.0,1020.0,2566.0,728.0,142800.0,1.3899626248063144,1,0,5.94,0.2359,3.52,0.8564
-119.72,34.44,1489.0,304.0,700.0,268.0,289900.0,1.5855344883525413,1,2,5.56,0.2042,2.61,1.4873
-122.34,37.93,2225.0,486.0,1304.0,459.0,112100.0,1.2919836816486494,3,2,4.85,0.2184,2.84,0.9296
-117.3,34.1,60.0,11.0,76.0,13.0,75000.0,1.270462545594769,0,2,4.62,0.1833,5.85,0.438
-118.28,33.8,1471.0,329.0,1207.0,335.0,165500.0,1.6094379124341003,1,2,4.39,0.2237,3.6,1.1111
-120.77,38.38,4221.0,816.0,1737.0,743.0,128600.0,1.1977031913123406,0,0,5.68,0.1933,2.34,0.9882
-122.44,37.76,2110.0,454.0,816.0,438.0,370000.0,1.5908461517429684,3,2,4.82,0.2152,1.86,2.101
-117.86,33.73,2284.0,511.0,2451.0,504.0,159100.0,1.461517782357478,1,2,4.53,0.2237,4.86,0.6816
-121.28,38.71,4053.0,912.0,2033.0,897.0,117100.0,1.3602840056876597,0,0,4.52,0.225,2.27,1.2763
-122.44,37.72,1507.0,282.0,929.0,281.0,247700.0,1.5883776947024517,3,2,5.36,0.1871,3.31,1.177
-118.34,34.05,2530.0,458.0,1122.0,449.0,321600.0,1.5926375737557543,1,2,5.63,0.181,2.5,1.5667
-121.94,37.35,1922.0,561.0,1096.0,545.0,244000.0,1.2152984266558506,1,0,3.53,0.2919,2.01,1.1798
-122.39,37.76,157.0,28.0,88.0,27.0,162500.0,1.5422291627406504,3,2,5.81,0.1783,3.26,1.1273
-117.09,32.64,1999.0,651.0,1302.0,592.0,57500.0,0.9677820066622926,2,1,3.38,0.3257,2.2,0.7419
-118.17,33.86,1301.0,342.0,954.0,336.0,158000.0,1.2179940456881901,1,2,3.87,0.2629,2.84,0.8382
-122.62,38.24,1687.0,253.0,893.0,257.0,201800.0,1.9746364273137096,1,1,6.56,0.15,3.47,1.7879
-117.99,33.87,1239.0,307.0,869.0,291.0,161900.0,1.5238800240724537,1,1,4.26,0.2478,2.99,1.2007
-122.52,37.96,2012.0,346.0,818.0,352.0,331000.0,1.8376565636150592,3,1,5.72,0.172,2.32,2.2766
-118.06,33.99,1471.0,255.0,670.0,250.0,188000.0,1.713401452776127,1,2,5.88,0.1734,2.68,1.6969
-118.18,33.85,1890.0,465.0,1378.0,430.0,143200.0,1.5855344883525413,1,2,4.4,0.246,3.2,1.2131
-117.81,33.78,3589.0,507.0,1484.0,495.0,270500.0,1.9159515526210056,1,1,7.25,0.1413,3.0,1.9311
-118.27,33.77,1731.0,485.0,2115.0,478.0,141300.0,0.9309428632064694,2,2,3.62,0.2802,4.42,0.3477
-122.27,37.88,2803.0,930.0,1372.0,876.0,271400.0,1.1602403284609306,3,2,3.2,0.3318,1.57,1.3954
-117.08,32.63,2504.0,559.0,1827.0,490.0,159400.0,1.2849811994194011,2,1,5.11,0.2232,3.73,0.701
-117.75,34.06,62.0,9.0,44.0,16.0,112500.0,0.40539843921917673,0,2,3.88,0.1452,2.75,0.1818
-121.72,37.7,1671.0,352.0,729.0,252.0,450000.0,1.9604186752508221,0,0,6.63,0.2107,2.89,2.1115
-122.45,37.62,3507.0,512.0,1712.0,509.0,344600.0,2.0438920812238797,2,1,6.89,0.146,3.36,2.0002
-117.28,34.16,2469.0,532.0,1068.0,501.0,122100.0,1.092996549882474,0,1,4.93,0.2155,2.13,0.9311
-116.22,36.0,1372.0,386.0,436.0,213.0,32900.0,0.7641180944305245,0,0,6.44,0.2813,2.05,0.5596
-118.13,33.86,1866.0,343.0,919.0,344.0,200200.0,1.5224192626907513,1,2,5.42,0.1838,2.67,1.3421
-118.13,33.8,1509.0,325.0,821.0,314.0,223000.0,1.6271402965471053,1,2,4.81,0.2154,2.61,1.5668
-117.83,33.82,1100.0,285.0,940.0,267.0,150000.0,1.5465620083824292,1,1,4.12,0.2591,3.52,1.0498
-120.65,35.28,896.0,240.0,548.0,231.0,165900.0,1.2656791937619143,2,1,3.88,0.2679,2.37,1.0741
-122.69,38.45,1943.0,337.0,711.0,318.0,183000.0,1.5931255869417955,1,2,6.11,0.1734,2.24,1.7496
-118.42,34.22,3004.0,589.0,1938.0,568.0,198600.0,1.6459048373907605,1,1,5.29,0.1961,3.41,1.2275
-118.33,34.02,1667.0,399.0,928.0,375.0,118200.0,1.0571998420875626,1,2,4.45,0.2394,2.47,0.7604
-121.47,38.55,968.0,310.0,706.0,274.0,65400.0,0.6905437946898304,0,2,3.53,0.3202,2.58,0.3856
-121.96,36.99,3209.0,748.0,1423.0,666.0,238000.0,1.3184169387168048,2,1,4.82,0.2331,2.14,1.2792
-116.92,32.82,1765.0,284.0,772.0,282.0,165300.0,1.793724204537642,1,1,6.26,0.1609,2.74,1.8291
-117.87,33.78,2813.0,567.0,1334.0,596.0,173500.0,1.744108655752049,1,1,4.72,0.2016,2.24,2.1075
-116.89,32.82,2515.0,443.0,1442.0,449.0,154400.0,1.7951038704784448,1,0,5.6,0.1761,3.21,1.5639
-122.02,36.99,2156.0,487.0,1023.0,458.0,245000.0,1.3317061708354876,2,1,4.71,0.2259,2.23,1.25
-122.02,37.63,2445.0,590.0,1189.0,573.0,301100.0,1.5883776947024517,3,0,4.27,0.2413,2.08,1.873
-122.55,37.91,1283.0,278.0,567.0,255.0,460000.0,1.4538128128507135,3,2,5.03,0.2167,2.22,1.4772
-117.24,32.75,1989.0,514.0,1015.0,489.0,226000.0,1.332366019094335,2,2,4.07,0.2584,2.08,1.3413
-122.12,37.48,880.0,177.0,795.0,188.0,159400.0,1.5726494389862646,3,2,4.68,0.2011,4.23,0.9029
-122.06,37.39,18.0,4.0,8.0,4.0,375000.0,1.55814461804655,3,1,4.5,0.2222,2.0,1.875
-120.82,37.64,3375.0,630.0,1505.0,598.0,201300.0,1.3056264580524357,0,1,5.64,0.1867,2.52,1.0675
-122.27,37.85,1279.0,300.0,675.0,255.0,150800.0,1.0656757884218448,3,2,5.02,0.2346,2.65,0.718
-117.15,32.8,1413.0,261.0,1070.0,259.0,166700.0,1.2112859976201606,2,2,5.46,0.1847,4.13,0.5709
-116.97,33.13,5149.0,851.0,2177.0,783.0,287500.0,2.0535722996324437,1,0,6.58,0.1653,2.78,2.4445
-118.46,34.26,1358.0,247.0,738.0,235.0,210300.0,1.8074195410491751,1,1,5.78,0.1819,3.14,1.6225
-121.42,38.52,2828.0,556.0,1655.0,485.0,72600.0,1.26902994095924,0,1,5.83,0.1966,3.41,0.75
-117.28,33.18,3002.0,591.0,842.0,538.0,157300.0,1.1379932453919606,2,0,5.58,0.1969,1.57,1.3506
-121.48,38.58,576.0,146.0,273.0,127.0,94300.0,1.1019400787607843,0,2,4.54,0.2535,2.15,0.9349
-118.09,33.79,4210.0,657.0,1911.0,631.0,247300.0,1.9241172567808102,1,2,6.67,0.1561,3.03,1.9304
-121.77,37.22,1617.0,306.0,667.0,264.0,191100.0,1.708758222724649,1,0,6.12,0.1892,2.53,1.7874
-121.1,35.6,3389.0,704.0,1309.0,520.0,204500.0,1.4377476427088063,2,1,6.52,0.2077,2.52,1.2743
-118.31,34.05,2007.0,571.0,1513.0,554.0,229200.0,1.1366143108011173,1,1,3.62,0.2845,2.73,0.7752
-119.01,35.44,3458.0,651.0,1465.0,621.0,82500.0,1.2755303841350356,0,1,5.57,0.1883,2.36,1.0935
-117.16,32.78,3566.0,765.0,1697.0,722.0,178600.0,1.5341754279335535,2,1,4.94,0.2145,2.35,1.5479
-121.24,37.9,50.0,10.0,20.0,6.0,137500.0,1.2878542883066382,0,0,8.33,0.2,3.33,0.7883
-122.32,38.0,2275.0,397.0,1233.0,418.0,162800.0,1.6181399397280014,3,1,5.44,0.1745,2.95,1.3707
-121.5,38.34,1212.0,255.0,569.0,256.0,72900.0,1.1002110100318068,0,2,4.73,0.2104,2.22,0.9031
-120.88,37.37,1294.0,222.0,684.0,221.0,103100.0,1.3058432367222637,0,1,5.86,0.1716,3.1,0.868
-117.26,33.05,2323.0,373.0,1057.0,372.0,240900.0,1.9811807631372325,2,0,6.24,0.1606,2.84,2.2012
-121.6,39.68,1677.0,345.0,844.0,330.0,111200.0,1.2225393738997743,0,0,5.08,0.2057,2.56,0.9359
-122.06,37.32,3033.0,540.0,1440.0,507.0,380800.0,1.976605614343235,1,1,5.98,0.178,2.84,2.1895
-122.28,37.8,215.0,87.0,904.0,88.0,137500.0,0.6242257350935235,3,2,2.44,0.4047,10.27,0.0844
-121.51,38.57,613.0,166.0,425.0,147.0,93800.0,1.1641190908702292,0,2,4.17,0.2708,2.89,0.7623
-118.34,34.04,1681.0,360.0,987.0,337.0,171400.0,1.2809338454620642,1,2,4.99,0.2142,2.93,0.8874
-119.73,34.43,2703.0,654.0,1383.0,631.0,340400.0,1.7097899063608044,2,1,4.28,0.242,2.19,2.0675
-117.07,32.57,1527.0,357.0,1224.0,363.0,93600.0,1.3180422866036663,2,0,4.21,0.2338,3.37,0.8119
-118.67,34.28,4059.0,598.0,2133.0,634.0,235300.0,1.901346042511794,1,1,6.4,0.1473,3.36,1.6949
-120.19,38.42,1568.0,369.0,82.0,33.0,77500.0,1.4170660197866443,0,0,47.52,0.2353,2.48,1.2601
-118.02,34.08,2769.0,631.0,2452.0,581.0,175900.0,1.2829041254073548,0,1,4.77,0.2279,4.22,0.6178
-122.37,41.41,1729.0,419.0,929.0,370.0,53100.0,0.8197798314933114,0,1,4.67,0.2423,2.51,0.506
-122.07,37.41,1184.0,225.0,815.0,218.0,322300.0,1.9118657300317212,3,1,5.43,0.19,3.74,1.5416
-121.92,36.61,1242.0,340.0,834.0,362.0,243800.0,1.25053191010589,2,1,3.43,0.2738,2.3,1.0836
-121.22,37.81,2879.0,542.0,1802.0,530.0,126100.0,1.5342401158681982,0,0,5.43,0.1883,3.4,1.0699
-117.9,33.66,456.0,91.0,623.0,84.0,192600.0,2.0329917616736015,1,0,5.43,0.1996,7.42,0.8945
-119.85,36.43,1824.0,354.0,1146.0,362.0,60900.0,1.3587432920326001,0,1,5.04,0.1941,3.17,0.9121
-118.34,33.84,1407.0,231.0,676.0,231.0,331900.0,1.8356168522918315,1,2,6.09,0.1642,2.93,1.7983
-121.28,38.71,3095.0,594.0,1550.0,576.0,113500.0,1.5206066987274847,0,1,5.37,0.1919,2.69,1.329
-121.9,38.0,1930.0,363.0,990.0,322.0,162200.0,1.6310819804919718,0,0,5.99,0.1881,3.07,1.3386
-118.4,34.02,593.0,137.0,371.0,132.0,332800.0,1.7392724802143331,1,2,4.49,0.231,2.81,1.6702
-118.2,34.07,1765.0,551.0,2203.0,500.0,159600.0,1.185034603305685,1,1,3.53,0.3122,4.41,0.5149
-116.95,33.75,2238.0,573.0,1190.0,507.0,85800.0,1.1221334837094556,0,1,4.41,0.256,2.35,0.8814
-117.88,33.76,2988.0,677.0,2354.0,666.0,235500.0,1.4894148698343699,1,2,4.49,0.2266,3.53,0.9729
-122.45,37.71,1441.0,283.0,1159.0,286.0,233700.0,1.7123013128933118,2,2,5.04,0.1964,4.05,1.1214
-118.01,33.89,1653.0,292.0,1003.0,310.0,203400.0,1.7227665977411035,1,1,5.33,0.1766,3.24,1.4198
-121.84,39.72,1457.0,389.0,802.0,342.0,69000.0,0.6712082730411915,0,2,4.26,0.267,2.35,0.4071
-122.11,37.44,2016.0,349.0,1023.0,376.0,376600.0,1.8933077274578562,3,1,5.36,0.1731,2.72,2.074
-117.06,32.97,4754.0,877.0,2412.0,832.0,192300.0,1.6779933549296056,1,0,5.71,0.1845,2.9,1.5017
-120.93,39.9,1511.0,328.0,791.0,320.0,70900.0,1.1059519539714953,0,1,4.72,0.2171,2.47,0.8187
-118.46,34.02,3599.0,776.0,1569.0,763.0,405400.0,1.833716818988562,1,2,4.72,0.2156,2.06,2.552
-119.81,36.76,2059.0,388.0,834.0,405.0,67900.0,1.3687920859837486,0,2,5.08,0.1884,2.06,1.4226
-118.3,33.96,2112.0,417.0,1161.0,368.0,117400.0,1.6038623981009148,1,2,5.74,0.1974,3.15,1.261
-120.54,38.07,736.0,148.0,339.0,140.0,79900.0,1.1901273975038829,0,2,5.26,0.2011,2.42,0.9452
-117.25,32.72,1677.0,228.0,629.0,239.0,496400.0,2.0277534325210844,2,1,7.02,0.136,2.63,2.5084
-121.89,36.63,1834.0,554.0,971.0,514.0,217300.0,1.39582381133602,1,1,3.57,0.3021,1.89,1.6076
-121.0,37.25,1923.0,341.0,806.0,349.0,97600.0,1.4288268918385931,0,1,5.51,0.1773,2.31,1.3739
-117.85,33.76,2312.0,525.0,1273.0,437.0,204700.0,1.356556542855934,1,1,5.29,0.2271,2.91,0.9907
-121.26,37.97,2398.0,448.0,1143.0,444.0,69800.0,1.3950558667884634,0,2,5.4,0.1868,2.57,1.181
-118.4,34.0,2122.0,385.0,1012.0,367.0,344300.0,1.7349598145557514,1,2,5.78,0.1814,2.76,1.6916
-122.18,37.8,2317.0,336.0,955.0,328.0,285800.0,2.0480411697893364,3,1,7.06,0.145,2.91,2.3205
-120.84,38.63,1313.0,231.0,731.0,232.0,208300.0,1.9076592511934058,0,0,5.66,0.1759,3.15,1.8214
-120.7,35.55,3979.0,761.0,1834.0,671.0,172100.0,1.5040773967762742,1,0,5.93,0.1913,2.73,1.2821
-122.05,37.31,4601.0,696.0,2003.0,666.0,455500.0,2.2052699045025057,1,1,6.91,0.1513,3.01,2.682
-122.44,37.75,2082.0,425.0,801.0,411.0,368900.0,1.6621821536889603,3,2,5.07,0.2041,1.95,2.1902
-122.27,37.83,1215.0,282.0,570.0,264.0,97200.0,0.9107152175409694,3,2,4.6,0.2321,2.16,0.688
-118.2,33.89,2394.0,568.0,2499.0,551.0,105100.0,1.2618925949117017,1,2,4.34,0.2373,4.54,0.5577
